4.290137e+04,5.695352e+04,3.412735e+04,2.147083e+04,3.439205e+04,6.809230e+04,1.056926e+04,2.330348e+04,1.930291e+04,6.819750e+03,-6.264174e+03,2.857227e+04,1.578292e+04,1.878019e+04,2.522492e+04,1.595689e+04,1.627455e+04,3.260685e+04,1.667603e+04,8.124074e+03,2.047893e+04,1.462554e+04,1.206996e+04,2.117525e+04,2.316042e+04,1.010635e+04,3.743089e+04,1.890477e+04,1.806762e+04,4.584620e+04,-9.556902e+03,2.274594e+04,-5.647446e+03,2.031702e+04
4.290561e+04,5.695447e+04,3.412159e+04,2.146178e+04,3.439774e+04,6.807575e+04,1.056143e+04,2.329722e+04,1.930956e+04,6.806045e+03,-6.272583e+03,2.857438e+04,1.577764e+04,1.877854e+04,2.522648e+04,1.595929e+04,1.629819e+04,3.260292e+04,1.666806e+04,8.116184e+03,2.046456e+04,1.463722e+04,1.209554e+04,2.121382e+04,2.316112e+04,1.009521e+04,3.742677e+04,1.890739e+04,1.806369e+04,4.584265e+04,-9.565752e+03,2.275319e+04,-5.667971e+03,2.033837e+04
4.291407e+04,5.695469e+04,3.412125e+04,2.145937e+04,3.441692e+04,6.809355e+04,1.057671e+04,2.328162e+04,1.928362e+04,6.785481e+03,-6.289613e+03,2.855848e+04,1.580531e+04,1.877116e+04,2.523207e+04,1.596681e+04,1.629274e+04,3.263539e+04,1.666056e+04,8.094838e+03,2.045016e+04,1.466854e+04,1.209610e+04,2.124981e+04,2.314840e+04,1.008173e+04,3.742528e+04,1.890271e+04,1.805780e+04,4.583936e+04,-9.556935e+03,2.274541e+04,-5.671618e+03,2.030347e+04
4.291538e+04,5.694490e+04,3.412393e+04,2.145898e+04,3.443553e+04,6.814008e+04,1.058144e+04,2.327235e+04,1.925711e+04,6.714551e+03,-6.317951e+03,2.853231e+04,1.582902e+04,1.876884e+04,2.523761e+04,1.597853e+04,1.627804e+04,3.265720e+04,1.664715e+04,8.067613e+03,2.045857e+04,1.466875e+04,1.209289e+04,2.126684e+04,2.315846e+04,1.007696e+04,3.741988e+04,1.889363e+04,1.804997e+04,4.583753e+04,-9.562528e+03,2.276259e+04,-5.686065e+03,2.028338e+04
4.290258e+04,5.693638e+04,3.411946e+04,2.145479e+04,3.443102e+04,6.817204e+04,1.057538e+04,2.324982e+04,1.920531e+04,6.653350e+03,-6.364263e+03,2.851060e+04,1.581385e+04,1.877643e+04,2.523804e+04,1.597952e+04,1.628908e+04,3.261212e+04,1.661828e+04,8.030352e+03,2.044721e+04,1.466036e+04,1.209692e+04,2.126463e+04,2.317040e+04,1.008695e+04,3.742613e+04,1.889918e+04,1.804743e+04,4.583056e+04,-9.569867e+03,2.276820e+04,-5.699227e+03,2.028363e+04
4.291594e+04,5.693999e+04,3.411838e+04,2.145459e+04,3.443956e+04,6.818286e+04,1.057206e+04,2.325253e+04,1.916279e+04,6.631339e+03,-6.402951e+03,2.848818e+04,1.578081e+04,1.878125e+04,2.523272e+04,1.598395e+04,1.630551e+04,3.261346e+04,1.659591e+04,8.004883e+03,2.043684e+04,1.465258e+04,1.209887e+04,2.126776e+04,2.315085e+04,1.008560e+04,3.742893e+04,1.889666e+04,1.803974e+04,4.582736e+04,-9.555515e+03,2.276547e+04,-5.680310e+03,2.030128e+04
4.291718e+04,5.694379e+04,3.412341e+04,2.145904e+04,3.445493e+04,6.817698e+04,1.056338e+04,2.327395e+04,1.917681e+04,6.618212e+03,-6.428109e+03,2.848164e+04,1.578241e+04,1.878836e+04,2.523544e+04,1.600619e+04,1.632262e+04,3.261954e+04,1.658384e+04,7.988346e+03,2.041433e+04,1.464098e+04,1.210243e+04,2.125568e+04,2.314120e+04,1.011351e+04,3.742877e+04,1.889490e+04,1.803682e+04,4.582896e+04,-9.538840e+03,2.278772e+04,-5.681914e+03,2.032456e+04
4.290803e+04,5.694187e+04,3.411971e+04,2.145763e+04,3.444835e+04,6.817923e+04,1.055337e+04,2.327024e+04,1.916995e+04,6.617327e+03,-6.451251e+03,2.847505e+04,1.579066e+04,1.878369e+04,2.521433e+04,1.599509e+04,1.632626e+04,3.261081e+04,1.655907e+04,7.944504e+03,2.039242e+04,1.463098e+04,1.209023e+04,2.123660e+04,2.314328e+04,1.012114e+04,3.742713e+04,1.889000e+04,1.802881e+04,4.582277e+04,-9.527699e+03,2.277226e+04,-5.692475e+03,2.029496e+04
4.293916e+04,5.694007e+04,3.412058e+04,2.145858e+04,3.443851e+04,6.819875e+04,1.055330e+04,2.325539e+04,1.915904e+04,6.621994e+03,-6.465713e+03,2.845896e+04,1.577013e+04,1.877236e+04,2.520277e+04,1.597623e+04,1.629010e+04,3.263724e+04,1.653515e+04,7.915238e+03,2.036754e+04,1.462043e+04,1.208517e+04,2.124725e+04,2.315009e+04,1.010251e+04,3.742527e+04,1.888573e+04,1.802261e+04,4.582185e+04,-9.546729e+03,2.277218e+04,-5.701435e+03,2.028277e+04
4.292980e+04,5.693122e+04,3.411543e+04,2.145761e+04,3.442745e+04,6.819932e+04,1.053347e+04,2.322929e+04,1.917172e+04,6.619233e+03,-6.484079e+03,2.842934e+04,1.575757e+04,1.875081e+04,2.521761e+04,1.598769e+04,1.625671e+04,3.263044e+04,1.652064e+04,7.897457e+03,2.033113e+04,1.460431e+04,1.207469e+04,2.126695e+04,2.314635e+04,1.010493e+04,3.742166e+04,1.888514e+04,1.801970e+04,4.581953e+04,-9.555683e+03,2.277647e+04,-5.724051e+03,2.029798e+04
4.290224e+04,5.692589e+04,3.411148e+04,2.145772e+04,3.442564e+04,6.820256e+04,1.054172e+04,2.322577e+04,1.918402e+04,6.613784e+03,-6.490068e+03,2.840795e+04,1.575101e+04,1.874364e+04,2.523007e+04,1.598742e+04,1.626787e+04,3.261329e+04,1.650561e+04,7.873374e+03,2.031762e+04,1.458957e+04,1.205522e+04,2.126049e+04,2.313839e+04,1.009791e+04,3.741892e+04,1.888248e+04,1.801505e+04,4.581955e+04,-9.543256e+03,2.273616e+04,-5.751959e+03,2.030034e+04
4.293050e+04,5.694482e+04,3.413179e+04,2.147286e+04,3.442814e+04,6.821793e+04,1.059288e+04,2.326028e+04,1.920143e+04,6.611172e+03,-6.481044e+03,2.842131e+04,1.575259e+04,1.878729e+04,2.525082e+04,1.597315e+04,1.629859e+04,3.262571e+04,1.650185e+04,7.873641e+03,2.030807e+04,1.457887e+04,1.204576e+04,2.125287e+04,2.314545e+04,1.008999e+04,3.743107e+04,1.889822e+04,1.802684e+04,4.583492e+04,-9.543338e+03,2.270500e+04,-5.762505e+03,2.028914e+04
4.295311e+04,5.695613e+04,3.413562e+04,2.147937e+04,3.442085e+04,6.821148e+04,1.059326e+04,2.328064e+04,1.920791e+04,6.592310e+03,-6.491660e+03,2.840066e+04,1.576949e+04,1.880364e+04,2.524327e+04,1.595290e+04,1.629184e+04,3.263376e+04,1.649913e+04,7.860589e+03,2.027512e+04,1.454445e+04,1.201903e+04,2.124814e+04,2.312217e+04,1.009425e+04,3.743820e+04,1.891071e+04,1.803569e+04,4.584272e+04,-9.514862e+03,2.271861e+04,-5.737325e+03,2.028757e+04
4.294676e+04,5.694685e+04,3.412875e+04,2.148148e+04,3.442672e+04,6.820021e+04,1.058034e+04,2.327133e+04,1.923332e+04,6.566451e+03,-6.505184e+03,2.836349e+04,1.577654e+04,1.878134e+04,2.521733e+04,1.592997e+04,1.625344e+04,3.261567e+04,1.649004e+04,7.841716e+03,2.022845e+04,1.450717e+04,1.198750e+04,2.122204e+04,2.310098e+04,1.009111e+04,3.744296e+04,1.892613e+04,1.804667e+04,4.584920e+04,-9.501186e+03,2.273833e+04,-5.711038e+03,2.028020e+04
4.295145e+04,5.694948e+04,3.413848e+04,2.149419e+04,3.443136e+04,6.819905e+04,1.059049e+04,2.325601e+04,1.922193e+04,6.545937e+03,-6.502413e+03,2.835373e+04,1.577246e+04,1.876401e+04,2.521253e+04,1.594583e+04,1.623079e+04,3.260150e+04,1.649275e+04,7.830388e+03,2.018652e+04,1.447770e+04,1.195695e+04,2.121476e+04,2.312143e+04,1.009811e+04,3.745495e+04,1.894937e+04,1.806076e+04,4.586001e+04,-9.538468e+03,2.273766e+04,-5.716036e+03,2.027611e+04
4.296447e+04,5.696877e+04,3.415011e+04,2.150521e+04,3.442155e+04,6.819796e+04,1.059364e+04,2.325262e+04,1.919756e+04,6.537483e+03,-6.497136e+03,2.833874e+04,1.577150e+04,1.876544e+04,2.521480e+04,1.596970e+04,1.622063e+04,3.261200e+04,1.649729e+04,7.823165e+03,2.015269e+04,1.444604e+04,1.191426e+04,2.122863e+04,2.314179e+04,1.011580e+04,3.746655e+04,1.895865e+04,1.806149e+04,4.586263e+04,-9.531212e+03,2.277034e+04,-5.688189e+03,2.032275e+04
4.296158e+04,5.698494e+04,3.416102e+04,2.151700e+04,3.442310e+04,6.819821e+04,1.059132e+04,2.326192e+04,1.926268e+04,6.542187e+03,-6.502335e+03,2.834598e+04,1.578228e+04,1.879826e+04,2.521506e+04,1.594929e+04,1.623211e+04,3.261896e+04,1.649963e+04,7.836848e+03,2.012645e+04,1.441566e+04,1.187416e+04,2.123357e+04,2.315089e+04,1.011173e+04,3.747612e+04,1.897148e+04,1.807243e+04,4.586869e+04,-9.493524e+03,2.278213e+04,-5.652291e+03,2.034661e+04
4.296462e+04,5.699167e+04,3.416718e+04,2.152784e+04,3.444240e+04,6.820099e+04,1.058451e+04,2.326068e+04,1.928794e+04,6.533342e+03,-6.504571e+03,2.836141e+04,1.578330e+04,1.883429e+04,2.521199e+04,1.591931e+04,1.623959e+04,3.262672e+04,1.649845e+04,7.836975e+03,2.009541e+04,1.438836e+04,1.183782e+04,2.123145e+04,2.315223e+04,1.011496e+04,3.747422e+04,1.897752e+04,1.808504e+04,4.587555e+04,-9.521078e+03,2.275761e+04,-5.702588e+03,2.032653e+04
4.297330e+04,5.699907e+04,3.417291e+04,2.154064e+04,3.442799e+04,6.820029e+04,1.058216e+04,2.325365e+04,1.925080e+04,6.538180e+03,-6.483701e+03,2.837004e+04,1.578538e+04,1.884488e+04,2.521945e+04,1.590399e+04,1.624360e+04,3.263988e+04,1.650196e+04,7.831350e+03,2.006088e+04,1.437350e+04,1.181470e+04,2.122570e+04,2.316446e+04,1.013259e+04,3.748288e+04,1.898876e+04,1.809241e+04,4.587956e+04,-9.567645e+03,2.274434e+04,-5.756535e+03,2.030977e+04
4.295487e+04,5.699888e+04,3.417765e+04,2.155421e+04,3.441414e+04,6.819673e+04,1.057393e+04,2.325799e+04,1.923593e+04,6.549402e+03,-6.465524e+03,2.839191e+04,1.580382e+04,1.882692e+04,2.524136e+04,1.591642e+04,1.626938e+04,3.263023e+04,1.651454e+04,7.820615e+03,2.004826e+04,1.435929e+04,1.180628e+04,2.121573e+04,2.319217e+04,1.013347e+04,3.749157e+04,1.900036e+04,1.809965e+04,4.588510e+04,-9.577936e+03,2.269196e+04,-5.768871e+03,2.028517e+04
4.295025e+04,5.700355e+04,3.417279e+04,2.155659e+04,3.442437e+04,6.819576e+04,1.055923e+04,2.324220e+04,1.924810e+04,6.536002e+03,-6.463295e+03,2.838385e+04,1.577059e+04,1.881486e+04,2.524862e+04,1.594766e+04,1.628289e+04,3.261811e+04,1.651729e+04,7.813533e+03,2.003072e+04,1.434032e+04,1.179407e+04,2.118521e+04,2.319029e+04,1.011422e+04,3.749068e+04,1.900240e+04,1.810509e+04,4.588867e+04,-9.569361e+03,2.267946e+04,-5.745355e+03,2.028088e+04
4.297139e+04,5.700968e+04,3.416102e+04,2.155031e+04,3.439095e+04,6.818909e+04,1.054324e+04,2.321997e+04,1.927055e+04,6.523817e+03,-6.456461e+03,2.837558e+04,1.573372e+04,1.881915e+04,2.523433e+04,1.595884e+04,1.629159e+04,3.261855e+04,1.652489e+04,7.830897e+03,2.004047e+04,1.432588e+04,1.177712e+04,2.113818e+04,2.315957e+04,1.009556e+04,3.749562e+04,1.900546e+04,1.810138e+04,4.588446e+04,-9.550825e+03,2.272978e+04,-5.690529e+03,2.030086e+04
4.296174e+04,5.699337e+04,3.415147e+04,2.154051e+04,3.438920e+04,6.817932e+04,1.053669e+04,2.324121e+04,1.925875e+04,6.515963e+03,-6.446841e+03,2.839641e+04,1.574676e+04,1.882680e+04,2.523545e+04,1.596142e+04,1.628055e+04,3.261308e+04,1.652933e+04,7.837924e+03,2.008070e+04,1.431768e+04,1.176315e+04,2.109017e+04,2.315728e+04,1.009191e+04,3.749120e+04,1.899530e+04,1.808620e+04,4.587413e+04,-9.548952e+03,2.273921e+04,-5.675668e+03,2.031127e+04
4.294461e+04,5.698960e+04,3.415449e+04,2.153665e+04,3.442080e+04,6.817500e+04,1.052580e+04,2.327599e+04,1.924906e+04,6.516990e+03,-6.443568e+03,2.839951e+04,1.574341e+04,1.883372e+04,2.523965e+04,1.594971e+04,1.628624e+04,3.262037e+04,1.652446e+04,7.851293e+03,2.009374e+04,1.431370e+04,1.176589e+04,2.107061e+04,2.317135e+04,1.009871e+04,3.749044e+04,1.899815e+04,1.808782e+04,4.587343e+04,-9.552945e+03,2.273874e+04,-5.666054e+03,2.032285e+04
4.294152e+04,5.699596e+04,3.415994e+04,2.153781e+04,3.441139e+04,6.817141e+04,1.048305e+04,2.327878e+04,1.924383e+04,6.516038e+03,-6.432271e+03,2.839859e+04,1.574337e+04,1.883923e+04,2.522170e+04,1.593492e+04,1.631110e+04,3.263760e+04,1.653561e+04,7.865690e+03,2.014705e+04,1.432856e+04,1.178479e+04,2.106891e+04,2.316016e+04,1.012743e+04,3.749102e+04,1.899559e+04,1.808380e+04,4.587313e+04,-9.539498e+03,2.274975e+04,-5.662110e+03,2.031610e+04
4.293394e+04,5.699246e+04,3.415830e+04,2.153747e+04,3.438816e+04,6.817404e+04,1.043853e+04,2.325292e+04,1.922958e+04,6.499232e+03,-6.415836e+03,2.840288e+04,1.572961e+04,1.884505e+04,2.521003e+04,1.594920e+04,1.629841e+04,3.265524e+04,1.654691e+04,7.869957e+03,2.020246e+04,1.434950e+04,1.181248e+04,2.105662e+04,2.316018e+04,1.013856e+04,3.748943e+04,1.898167e+04,1.806888e+04,4.586588e+04,-9.541672e+03,2.274399e+04,-5.702963e+03,2.033937e+04
4.292881e+04,5.699183e+04,3.415895e+04,2.153702e+04,3.438629e+04,6.817616e+04,1.039429e+04,2.324018e+04,1.922037e+04,6.477755e+03,-6.418077e+03,2.838904e+04,1.570701e+04,1.884030e+04,2.521008e+04,1.594603e+04,1.629248e+04,3.264481e+04,1.654216e+04,7.874145e+03,2.021741e+04,1.435414e+04,1.183615e+04,2.105646e+04,2.316646e+04,1.010736e+04,3.748420e+04,1.897407e+04,1.806622e+04,4.586386e+04,-9.546737e+03,2.272671e+04,-5.742268e+03,2.038127e+04
4.293168e+04,5.699776e+04,3.416998e+04,2.154082e+04,3.441864e+04,6.817779e+04,1.037063e+04,2.325346e+04,1.920101e+04,6.458585e+03,-6.428378e+03,2.838044e+04,1.570866e+04,1.884650e+04,2.522035e+04,1.594014e+04,1.628565e+04,3.259857e+04,1.654459e+04,7.865819e+03,2.024631e+04,1.436434e+04,1.184868e+04,2.106356e+04,2.314929e+04,1.007731e+04,3.746973e+04,1.895870e+04,1.806336e+04,4.586476e+04,-9.540921e+03,2.271955e+04,-5.742473e+03,2.035475e+04
4.296597e+04,5.702257e+04,3.418767e+04,2.155710e+04,3.441449e+04,6.818518e+04,1.038364e+04,2.325462e+04,1.918635e+04,6.452036e+03,-6.430104e+03,2.839620e+04,1.569323e+04,1.885565e+04,2.521831e+04,1.596211e+04,1.628579e+04,3.258209e+04,1.655278e+04,7.873025e+03,2.026505e+04,1.436824e+04,1.187587e+04,2.107543e+04,2.315108e+04,1.007691e+04,3.747390e+04,1.895892e+04,1.806301e+04,4.586958e+04,-9.536226e+03,2.271977e+04,-5.699701e+03,2.034207e+04
4.299411e+04,5.703968e+04,3.419902e+04,2.157151e+04,3.438216e+04,6.817974e+04,1.038502e+04,2.322322e+04,1.916492e+04,6.440932e+03,-6.426853e+03,2.840180e+04,1.569142e+04,1.883540e+04,2.519368e+04,1.596190e+04,1.629529e+04,3.259190e+04,1.655113e+04,7.872478e+03,2.026344e+04,1.436223e+04,1.189880e+04,2.108466e+04,2.317616e+04,1.009452e+04,3.748115e+04,1.895684e+04,1.805635e+04,4.587401e+04,-9.544856e+03,2.271641e+04,-5.676604e+03,2.035145e+04
4.298986e+04,5.703782e+04,3.420372e+04,2.157478e+04,3.440135e+04,6.816920e+04,1.037803e+04,2.318833e+04,1.913530e+04,6.416069e+03,-6.433467e+03,2.839213e+04,1.569421e+04,1.882562e+04,2.517534e+04,1.595838e+04,1.629339e+04,3.260862e+04,1.654686e+04,7.851136e+03,2.023835e+04,1.435605e+04,1.189747e+04,2.108445e+04,2.318624e+04,1.010428e+04,3.747763e+04,1.895393e+04,1.805652e+04,4.587420e+04,-9.551479e+03,2.275125e+04,-5.666463e+03,2.032857e+04
4.299678e+04,5.704327e+04,3.421388e+04,2.158218e+04,3.443400e+04,6.816496e+04,1.038074e+04,2.318390e+04,1.910502e+04,6.396994e+03,-6.443537e+03,2.838842e+04,1.569046e+04,1.884163e+04,2.516698e+04,1.597881e+04,1.628967e+04,3.260929e+04,1.654459e+04,7.836886e+03,2.021202e+04,1.434817e+04,1.189633e+04,2.108780e+04,2.318894e+04,1.011070e+04,3.747942e+04,1.896812e+04,1.807032e+04,4.587812e+04,-9.532601e+03,2.276628e+04,-5.682012e+03,2.028782e+04
4.300377e+04,5.705022e+04,3.422473e+04,2.159189e+04,3.444791e+04,6.816218e+04,1.038693e+04,2.316139e+04,1.907051e+04,6.381151e+03,-6.448156e+03,2.838135e+04,1.569770e+04,1.883746e+04,2.518498e+04,1.597879e+04,1.626936e+04,3.261100e+04,1.654700e+04,7.827773e+03,2.019863e+04,1.435121e+04,1.188968e+04,2.108845e+04,2.319338e+04,1.010460e+04,3.748319e+04,1.897184e+04,1.807404e+04,4.588372e+04,-9.557809e+03,2.273079e+04,-5.720968e+03,2.027247e+04
4.300828e+04,5.706044e+04,3.423322e+04,2.159971e+04,3.446950e+04,6.816718e+04,1.037685e+04,2.311806e+04,1.905115e+04,6.360943e+03,-6.463356e+03,2.837021e+04,1.568550e+04,1.880974e+04,2.519541e+04,1.596723e+04,1.626282e+04,3.264047e+04,1.654004e+04,7.818220e+03,2.017788e+04,1.434794e+04,1.187907e+04,2.108513e+04,2.317884e+04,1.009055e+04,3.748532e+04,1.896779e+04,1.806808e+04,4.588302e+04,-9.591179e+03,2.273565e+04,-5.721998e+03,2.032434e+04
4.301281e+04,5.706514e+04,3.424069e+04,2.160583e+04,3.446840e+04,6.817176e+04,1.036272e+04,2.311219e+04,1.903863e+04,6.330813e+03,-6.482564e+03,2.835894e+04,1.567082e+04,1.880919e+04,2.516976e+04,1.596320e+04,1.627411e+04,3.264590e+04,1.652003e+04,7.789918e+03,2.015416e+04,1.434569e+04,1.187290e+04,2.106026e+04,2.315893e+04,1.008596e+04,3.748724e+04,1.896875e+04,1.806601e+04,4.588434e+04,-9.576633e+03,2.273966e+04,-5.767049e+03,2.036891e+04
4.300804e+04,5.705446e+04,3.423718e+04,2.160355e+04,3.444880e+04,6.817101e+04,1.035680e+04,2.311461e+04,1.902490e+04,6.293146e+03,-6.496338e+03,2.834799e+04,1.566190e+04,1.882312e+04,2.514868e+04,1.594275e+04,1.627454e+04,3.263701e+04,1.650264e+04,7.771490e+03,2.012265e+04,1.434161e+04,1.185088e+04,2.101253e+04,2.313483e+04,1.008109e+04,3.749010e+04,1.897540e+04,1.807403e+04,4.588746e+04,-9.576128e+03,2.273181e+04,-5.794244e+03,2.034793e+04
4.300403e+04,5.704448e+04,3.423468e+04,2.160453e+04,3.447229e+04,6.817632e+04,1.034520e+04,2.311259e+04,1.902642e+04,6.276660e+03,-6.505634e+03,2.834286e+04,1.563932e+04,1.880805e+04,2.513133e+04,1.594134e+04,1.625857e+04,3.263170e+04,1.649365e+04,7.766861e+03,2.009984e+04,1.432675e+04,1.182791e+04,2.097104e+04,2.310281e+04,1.007877e+04,3.749372e+04,1.897838e+04,1.807657e+04,4.588578e+04,-9.574927e+03,2.275191e+04,-5.728220e+03,2.031189e+04
4.299932e+04,5.704900e+04,3.424212e+04,2.161219e+04,3.448004e+04,6.818897e+04,1.034371e+04,2.311601e+04,1.903383e+04,6.271960e+03,-6.519793e+03,2.834265e+04,1.561699e+04,1.880149e+04,2.511232e+04,1.595973e+04,1.624827e+04,3.263254e+04,1.648874e+04,7.748799e+03,2.008718e+04,1.431809e+04,1.181800e+04,2.094847e+04,2.308906e+04,1.006802e+04,3.749753e+04,1.897916e+04,1.807867e+04,4.589117e+04,-9.550826e+03,2.274635e+04,-5.670095e+03,2.031489e+04
4.300480e+04,5.706373e+04,3.424791e+04,2.161487e+04,3.446190e+04,6.820971e+04,1.033527e+04,2.310174e+04,1.904846e+04,6.260608e+03,-6.535654e+03,2.832750e+04,1.561422e+04,1.878346e+04,2.508756e+04,1.595441e+04,1.626119e+04,3.263728e+04,1.647789e+04,7.731862e+03,2.007204e+04,1.430516e+04,1.179997e+04,2.094907e+04,2.307639e+04,1.006898e+04,3.749878e+04,1.898289e+04,1.808286e+04,4.589714e+04,-9.524310e+03,2.274432e+04,-5.641892e+03,2.030721e+04
4.301299e+04,5.706585e+04,3.425218e+04,2.161757e+04,3.446516e+04,6.822278e+04,1.033168e+04,2.309073e+04,1.908249e+04,6.252564e+03,-6.537292e+03,2.831423e+04,1.561978e+04,1.875250e+04,2.505987e+04,1.594430e+04,1.627982e+04,3.264455e+04,1.646638e+04,7.715078e+03,2.005952e+04,1.430187e+04,1.179183e+04,2.096959e+04,2.305647e+04,1.009954e+04,3.749812e+04,1.898366e+04,1.808176e+04,4.590027e+04,-9.526916e+03,2.276539e+04,-5.639448e+03,2.029250e+04
